route_id;service_id;trip_id;trip_headsign;direction_id;block_id;wheelchair_accessible;bikes_allowed;route_short_names;Jours validité
404;ASCESC-2-127;16059;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1606;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16060;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16061;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16062;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16063;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16064;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16065;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16066;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16067;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16068;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16069;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1607;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16070;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16071;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16072;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16073;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16074;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16075;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16076;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16077;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16078;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16079;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1608;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16080;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16081;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16082;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16083;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16084;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16085;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16086;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16087;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16088;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16089;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1609;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16090;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16091;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16092;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16093;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16094;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16095;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16096;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16097;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16098;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16099;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
92;T23_MV-2-32;161;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;0000010
90;T23_RO-2-31;1610;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16100;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16101;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16102;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16103;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16104;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16105;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16106;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16107;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16108;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16109;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1611;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16110;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16111;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16112;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16113;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16114;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16115;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16116;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16117;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16118;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16119;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1612;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16120;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16121;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16122;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16123;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16124;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16125;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16126;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16127;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16128;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16129;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1613;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16130;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16131;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16132;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16133;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16134;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16135;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16136;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16137;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16138;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16139;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1614;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16140;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16141;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16142;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16143;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16144;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16145;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16146;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16147;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16148;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16149;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
90;T23_RO-2-31;1615;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
404;ASCESC-2-127;16150;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16151;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16152;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16153;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
404;ASCESC-2-127;16154;Ascenseur Rue Jeanne d'Arc;1;;;;404;1111111
405;ASCESC-2-127;16155;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16156;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16157;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16158;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16159;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1616;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16160;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16161;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16162;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16163;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16164;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16165;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16166;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16167;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16168;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16169;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1617;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16170;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16171;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16172;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16173;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16174;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16175;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16176;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16177;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16178;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16179;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1618;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16180;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16181;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16182;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16183;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16184;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16185;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16186;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16187;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16188;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16189;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1619;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16190;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16191;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16192;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16193;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16194;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16195;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16196;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16197;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16198;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16199;Ascenseur Quai Station Gare;0;;;;405;1111111
92;T23_MV-2-32;162;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;0000010
90;T23_RO-2-31;1620;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16200;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16201;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16202;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16203;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16204;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16205;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16206;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16207;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16208;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16209;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1621;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16210;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16211;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16212;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16213;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16214;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16215;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16216;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16217;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16218;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16219;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1622;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16220;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16221;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16222;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16223;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16224;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16225;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16226;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16227;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16228;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16229;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1623;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16230;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16231;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16232;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16233;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16234;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16235;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16236;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16237;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16238;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16239;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1624;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16240;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16241;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16242;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16243;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16244;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16245;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16246;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16247;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16248;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16249;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1625;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16250;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16251;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16252;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16253;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16254;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16255;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16256;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16257;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16258;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16259;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1626;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16260;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16261;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16262;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16263;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16264;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16265;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16266;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16267;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16268;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16269;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1627;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16270;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16271;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16272;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16273;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16274;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16275;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16276;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16277;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16278;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16279;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1628;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16280;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16281;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16282;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16283;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16284;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16285;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16286;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16287;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16288;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16289;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1629;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16290;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16291;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16292;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16293;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16294;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16295;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16296;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16297;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16298;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16299;Ascenseur Quai Station Gare;0;;;;405;1111111
92;T23_MV-2-32;163;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;0000010
90;T23_RO-2-31;1630;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16300;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16301;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16302;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16303;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16304;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16305;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16306;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16307;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16308;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16309;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1631;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16310;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16311;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16312;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16313;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16314;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16315;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16316;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16317;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16318;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16319;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1632;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16320;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16321;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16322;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16323;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16324;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16325;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16326;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16327;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16328;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16329;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1633;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16330;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16331;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16332;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16333;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16334;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16335;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16336;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16337;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16338;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16339;Ascenseur Quai Station Gare;0;;;;405;1111111
90;T23_RO-2-31;1634;Georges Braque GRAND QUEVILLY;0;;;;Métro;1111100
405;ASCESC-2-127;16340;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16341;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16342;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16343;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16344;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16345;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16346;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16347;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16348;Ascenseur Quai Station Gare;0;;;;405;1111111
405;ASCESC-2-127;16349;Ascenseur Quai Station Gare;0;;;;405;1111111
