route_id;service_id;trip_id;direction_id;block_id;shape_id
118;9;4214;0;401;
118;9;4215;0;402;
118;9;4216;0;403;
118;9;4217;0;405;
118;9;4218;0;406;
118;9;4219;0;407;
118;9;4220;0;401;
118;9;4221;0;408;
118;9;4222;0;402;
118;9;4223;0;403;
118;9;4224;0;405;
118;9;4225;0;406;
118;9;4226;0;409;
118;9;4227;0;407;
118;9;4228;0;401;
118;9;4229;0;408;
118;9;4230;0;402;
118;9;4231;0;403;
118;9;4232;0;405;
118;9;4233;0;406;
118;9;4234;0;409;
118;9;4235;0;407;
118;9;4236;0;401;
118;9;4237;0;408;
118;9;4238;0;402;
118;9;4239;0;403;
118;9;4240;0;405;
118;9;4241;0;406;
118;9;4242;0;409;
118;9;4243;0;407;
118;9;4244;0;401;
118;9;4245;0;408;
118;9;4246;0;402;
118;9;4247;0;403;
118;9;4248;0;405;
118;9;4249;0;409;
118;9;4250;0;407;
118;9;4251;0;408;
118;9;4252;0;402;
118;9;4253;0;405;
118;9;4254;0;407;
118;9;4255;0;402;
118;9;4256;0;407;
118;10;4455;0;417;
118;10;4456;0;418;
118;10;4457;0;410;
118;10;4458;0;418;
118;10304;4075;1;401;
118;10304;4076;1;402;
118;10304;4077;1;403;
118;10304;4078;1;404;
118;10304;4079;1;405;
118;10304;4080;1;406;
118;10304;4081;1;407;
118;10304;4082;1;408;
118;10304;4083;1;409;
118;10304;4084;1;410;
118;10304;4085;1;401;
118;10304;4086;1;402;
118;10304;4087;1;411;
118;10304;4088;1;403;
118;10304;4089;1;404;
118;10304;4090;1;412;
118;10304;4091;1;405;
118;10304;4092;1;406;
118;10304;4093;1;407;
118;10304;4094;1;409;
118;10304;4095;1;410;
118;10304;4096;1;402;
118;10304;4097;1;411;
118;10304;4098;1;404;
118;10304;4099;1;412;
118;10304;4100;1;406;
118;10304;4101;1;407;
118;10304;4102;1;409;
118;10304;4103;1;410;
118;10304;4104;1;402;
118;10304;4105;1;411;
118;10304;4106;1;404;
118;10304;4107;1;412;
118;10304;4108;1;406;
118;10304;4109;1;407;
118;10304;4110;1;409;
118;10304;4111;1;410;
118;10304;4112;1;402;
118;10304;4113;1;411;
118;10304;4114;1;404;
118;10304;4115;1;412;
118;10304;4116;1;406;
118;10304;4117;1;407;
118;10304;4118;1;409;
118;10304;4119;1;410;
118;10304;4120;1;402;
118;10304;4121;1;413;
118;10304;4122;1;411;
118;10304;4123;1;404;
118;10304;4124;1;414;
118;10304;4125;1;412;
118;10304;4126;1;415;
118;10304;4127;1;406;
118;10304;4128;1;407;
118;10304;4129;1;416;
118;10304;4130;1;409;
118;10304;4131;1;410;
118;10304;4132;1;402;
118;10304;4133;1;413;
118;10304;4134;1;411;
118;10304;4135;1;404;
118;10304;4136;1;414;
118;10304;4137;1;412;
118;10304;4138;1;406;
118;10304;4139;1;922;
118;10304;4140;1;409;
118;10304;4141;1;402;
118;10304;4142;1;413;
118;10304;4143;1;411;
118;10304;4144;1;414;
118;4;4145;1;419;
118;4;4146;1;417;
118;4;4147;1;418;
118;4;4148;1;417;
118;7;4813;1;941;
118;7;4814;1;942;
118;7;4815;1;941;
118;7;4816;1;942;
118;7;4817;1;941;
118;7;4818;1;944;
118;7;4819;1;941;
118;7;4820;1;944;
118;7;4821;1;941;
118;7;4822;1;944;
118;7;4823;1;943;
118;7;4824;1;944;
118;810;4459;1;401;
118;810;4460;1;402;
118;810;4461;1;403;
118;810;4462;1;404;
118;810;4463;1;405;
118;810;4464;1;406;
118;810;4465;1;407;
118;810;4466;1;401;
118;810;4467;1;402;
118;810;4468;1;408;
118;810;4469;1;403;
118;810;4470;1;404;
118;810;4471;1;405;
118;810;4472;1;406;
118;810;4473;1;407;
118;810;4474;1;401;
118;810;4475;1;402;
118;810;4476;1;408;
118;810;4477;1;403;
118;810;4478;1;406;
118;810;4479;1;407;
118;810;4480;1;401;
118;810;4481;1;402;
118;810;4482;1;408;
118;810;4483;1;403;
118;810;4484;1;406;
118;810;4485;1;409;
118;810;4486;1;407;
118;810;4487;1;401;
118;810;4488;1;402;
118;810;4489;1;408;
118;810;4490;1;410;
118;810;4491;1;403;
118;810;4492;1;406;
118;810;4493;1;409;
118;810;4494;1;407;
118;810;4495;1;401;
118;810;4496;1;402;
118;810;4497;1;408;
118;810;4498;1;410;
118;810;4499;1;403;
118;810;4500;1;406;
118;810;4501;1;411;
118;810;4502;1;409;
118;810;4503;1;407;
118;810;4504;1;401;
118;810;4505;1;402;
118;810;4506;1;408;
118;810;4507;1;410;
118;810;4508;1;403;
118;810;4509;1;409;
118;810;4510;1;401;
118;810;4511;1;408;
118;810;4512;1;410;
118;9;4257;1;401;
118;9;4258;1;402;
118;9;4259;1;403;
118;9;4260;1;404;
118;9;4261;1;405;
118;9;4262;1;406;
118;9;4263;1;401;
118;9;4264;1;402;
118;9;4265;1;403;
118;9;4266;1;404;
118;9;4267;1;405;
118;9;4268;1;406;
118;9;4269;1;407;
118;9;4270;1;401;
118;9;4271;1;402;
118;9;4272;1;403;
118;9;4273;1;405;
118;9;4274;1;406;
118;9;4275;1;407;
118;9;4276;1;401;
118;9;4277;1;408;
118;9;4278;1;402;
118;9;4279;1;403;
118;9;4280;1;405;
118;9;4281;1;406;
118;9;4282;1;409;
118;9;4283;1;407;
118;9;4284;1;401;
118;9;4285;1;408;
118;9;4286;1;402;
118;9;4287;1;403;
118;9;4288;1;405;
118;9;4289;1;406;
118;9;4290;1;409;
118;9;4291;1;407;
118;9;4292;1;401;
118;9;4293;1;408;
118;9;4294;1;402;
118;9;4295;1;403;
118;9;4296;1;405;
118;9;4297;1;406;
118;9;4298;1;409;
118;9;4299;1;407;
118;9;4300;1;401;
118;9;4301;1;408;
118;9;4302;1;402;
118;9;4303;1;403;
118;9;4304;1;405;
118;9;4305;1;409;
118;9;4306;1;407;
118;9;4307;1;408;
118;9;4308;1;402;
118;9;4309;1;405;
118;9;4310;1;407;
118;9;4311;1;402;
118;9;4312;1;407;
118;10;4513;1;417;
118;10;4514;1;418;
118;10;4515;1;410;
118;10;4516;1;418;
119;10304;7001;0;702;
119;10304;7002;0;705;
119;10304;7003;0;701;
119;10304;7004;0;703;
119;10304;7005;0;702;
119;10304;7006;0;705;
119;10304;7007;0;701;
119;10304;7008;0;702;
119;10304;7009;0;706;
119;10304;7010;0;702;
119;10304;7011;0;706;
119;10304;7012;0;702;
119;10304;7013;0;707;
119;10304;7014;0;706;
119;10304;7015;0;501;
119;10304;7016;0;707;
119;10304;7017;0;702;
119;10304;7018;0;501;
119;10304;7019;0;706;
119;10304;7020;0;709;
119;10304;7021;0;501;
119;810;7401;0;703;
119;810;7402;0;701;
119;810;7403;0;703;
119;810;7404;0;701;
119;810;7405;0;703;
119;810;7406;0;701;
119;810;7407;0;703;
119;810;7408;0;704;
119;810;7409;0;703;
119;810;7410;0;704;
119;810;7411;0;703;
119;810;7412;0;704;
119;810;7413;0;703;
119;810;7414;0;704;
119;9;7201;0;702;
119;9;7202;0;701;
119;9;7203;0;702;
119;9;7204;0;701;
119;9;7205;0;702;
119;9;7206;0;701;
119;9;7207;0;702;
119;9;7208;0;704;
119;9;7209;0;702;
119;9;7210;0;704;
119;9;7211;0;702;
119;9;7212;0;704;
119;9;7213;0;702;
119;9;7214;0;704;
119;10304;7022;1;701;
119;10304;7023;1;703;
119;10304;7025;1;702;
119;10304;7026;1;705;
119;10304;7027;1;701;
119;10304;7029;1;702;
119;10304;7030;1;705;
119;10304;7031;1;701;
119;104;7032;1;702;
119;10304;7033;1;706;
119;10304;7034;1;702;
119;10304;7035;1;706;
119;10304;7036;1;702;
119;10304;7037;1;706;
119;10304;7038;1;707;
119;10304;7039;1;702;
119;10304;7040;1;501;
119;10304;7041;1;706;
119;10304;7042;1;709;
119;3;7043;1;702;
119;810;7415;1;701;
119;810;7416;1;702;
119;810;7417;1;703;
119;810;7418;1;701;
119;810;7419;1;703;
119;810;7420;1;701;
119;810;7421;1;703;
119;810;7422;1;701;
119;810;7423;1;703;
119;810;7424;1;704;
119;810;7425;1;703;
119;810;7426;1;704;
119;810;7427;1;703;
119;810;7428;1;704;
119;810;7429;1;703;
119;9;7215;1;701;
119;9;7216;1;703;
119;9;7217;1;702;
119;9;7218;1;701;
119;9;7219;1;702;
119;9;7220;1;701;
119;9;7221;1;702;
119;9;7222;1;701;
119;9;7223;1;702;
119;9;7224;1;704;
119;9;7225;1;702;
119;9;7226;1;704;
119;9;7227;1;702;
119;9;7228;1;704;
119;9;7229;1;702;
119;10304;7024;1;412;
119;10304;7028;1;703;
311;10304;9001;0;991;
311;104;9003;1;932;
311;3;9002;1;992;
